-5.13,0.493999941655,3.41293943719
-4.93,0.493999900631,3.41293969565
-4.73,0.493999833662,3.41293997048
-4.53,0.49399972446,3.41294026271
-4.33,0.49399954641,3.41294057343
-4.13,0.493999255929,3.41294090382
-3.93,0.49399878147,3.41294136383
-3.73,0.493998005261,3.41294189969
-3.53,0.49399673286,3.41294247166
-3.33,0.493994642189,3.4129430822
-3.13,0.493991197774,3.41294415947
-2.93,0.493985505626,3.41272731445
-2.73,0.49397606599,3.41184605073
-2.53,0.493960348655,3.41015607766
-2.33,0.493934056154,3.40482880406
-2.13,0.493889829465,3.39754888799
-1.93,0.493814937871,3.38840191592
-1.73,0.493687067916,3.37527226227
-1.53,0.493466422125,3.35845647105
-1.33,0.493080270022,3.33304127777
-1.13,0.492390878886,3.29615165764
-0.93,0.491123054267,3.23139063096
-0.73,0.488681482138,3.11750220038
-0.53,0.48363390895,2.92664190868
-0.33,0.472164679072,2.63382879746
-0.13,0.444636068133,2.25422591276
0.07,0.389369785194,1.8296114188
0.27,0.313268264025,1.40567978997
0.47,0.234166756281,1.00233196889
0.67,0.166255189796,0.640803632404
0.87,0.107708239172,0.36163444883
1.07,0.0564298884792,0.17125391547
1.27,0.018369007733,0.0637579417972
1.47,0.00278192068934,0.0192878160776
1.67,0.000220341194657,0.00635424371137
1.87,4.24957405952e-05,0.00378732048602
2.07,0.000134408311067,0.00501084244387
2.27,0.00105375935555,0.0107282891856
2.47,0.00611023821368,0.0264086793142
2.67,0.0185289491216,0.0595772604044
2.87,0.0360281911578,0.114578855995
3.07,0.0570094624694,0.192579138472
3.27,0.0792652681027,0.292578298782
3.47,0.100890451092,0.406916561387
3.67,0.121550227251,0.524089805528
3.87,0.140249895175,0.643590248177
4.07,0.15643107778,0.761555757877
4.27,0.170731525112,0.871715824255
4.47,0.184220577767,0.968961528244
4.67,0.197506773685,1.06810408932
4.87,0.21078314077,1.16456699868
5.07,0.224060195504,1.25054109121
5.27,0.237141346774,1.328447349
5.47,0.249761533831,1.40126424776
5.67,0.261720211562,1.47600052469
5.87,0.272808654204,1.55173925661
6.07,0.282793462945,1.62144406055
6.27,0.291529039948,1.68783124538
6.47,0.299063625105,1.75069313266
6.67,0.305623175903,1.81254106426
6.87,0.311490867954,1.87281111357
7.07,0.316900630848,1.92552222289
7.27,0.322018634242,1.9753849211
7.47,0.326976364087,2.02454450242
7.67,0.331881575466,2.07150076498
7.87,0.336791930152,2.11634608364
8.07,0.341693604592,2.15830845837
8.27,0.346516387872,2.19624356867
8.47,0.351174048602,2.2281540045
8.67,0.35560067766,2.25688152685
8.87,0.359766663696,2.28384989484
9.07,0.363676814311,2.31139165738
9.27,0.367360939087,2.33880440947
9.47,0.370863956469,2.36628120169
9.67,0.374236212037,2.39370392081
9.87,0.377522818782,2.4201446806
10.07,0.380753812052,2.44632152422
10.27,0.383939302025,2.4716847231
10.47,0.387071996163,2.49594679269
10.67,0.390134850605,2.51925203404
10.87,0.39310848312,2.54182998995
11.07,0.395974298979,2.56230612184
11.27,0.398713607487,2.58142469385
11.47,0.401306214143,2.60014708519
11.67,0.40373160128,2.61781455228
11.87,0.405972947802,2.63459620337
12.07,0.408021755822,2.65086717376
12.27,0.409880536207,2.66693454419
12.47,0.411562435228,2.68238719785
12.67,0.413088346897,2.69730872099
12.87,0.414482909984,2.7119126421
13.07,0.415770748783,2.72616792076
13.27,0.416973801228,2.7402101786
13.47,0.418109995911,2.75384643905
13.67,0.419193103859,2.76767748744
13.87,0.420233356205,2.78118693817
14.07,0.421238366981,2.79304334195
14.27,0.42221398922,2.80373222638
14.47,0.423164902401,2.81418737551
14.67,0.424094902444,2.82401560917
14.87,0.425006976102,2.83393772671
15.07,0.425903274943,2.84401489128
15.27,0.4267850941,2.85384368314
15.47,0.427652943258,2.86264608531
15.67,0.428506770732,2.87110994866
15.87,0.429346344424,2.87940239925
16.07,0.430171709513,2.88701500273
16.27,0.430983577859,2.89465901218
16.47,0.431783508108,2.90169371276
16.67,0.432573814553,2.90828745167
16.87,0.433357251885,2.91443908365
17.07,0.434136602938,2.92027589516
17.27,0.434914314225,2.92569016061
17.47,0.435692284397,2.9312029019
17.67,0.436471842349,2.9368352056
17.87,0.437253885826,2.94258554492
18.07,0.438039108276,2.94845268052
18.27,0.438828227963,2.95443551572
18.47,0.439622145049,2.96015664187
18.67,0.440421980403,2.96536209552
18.87,0.441228984334,2.97053158628
19.07,0.442044335859,2.97543957541
19.27,0.442868877772,2.98033337104
19.47,0.443702846007,2.98533645313
19.67,0.444545652035,2.99044743681
19.87,0.445395764671,2.99566466376
20.07,0.446250715663,3.00098617263
20.27,0.447107227438,3.00640969327
20.47,0.447961438026,3.01193266513
20.67,0.448809183286,3.01698048999
20.87,0.449646292582,3.02198639863
21.07,0.450468859863,3.02708272201
21.27,0.451273464075,3.03189964769
21.47,0.452057326347,3.03646320292
21.67,0.452818403065,3.04110768045
